timestamp_gpst,truth_gpst,time_offset_s,elapsed_s,solution_lon_deg,solution_lat_deg,solution_height_m,solution_roll_deg,solution_pitch_deg,solution_yaw_deg,truth_lon_deg,truth_lat_deg,truth_height_m,truth_heading_deg,truth_pitch_deg,truth_roll_deg,solution_east_m,solution_north_m,solution_up_m,truth_east_m,truth_north_m,truth_up_m,east_error_m,north_error_m,up_error_m,horizontal_error_m,translation_error_m,roll_error_deg,pitch_error_deg,yaw_error_deg,attitude_error_deg,velocity_east_error_mps,velocity_north_error_mps,velocity_up_error_mps,velocity_horizontal_error_mps,velocity_3d_error_mps,solution_status,num_satellites,differential_age_s,std_east_m,std_north_m,std_up_m,std_roll_deg,std_pitch_deg,std_yaw_deg,std_velocity_east_mps,std_velocity_north_mps,std_velocity_up_mps
121004.034743,121004.034743,0,11.4043533802,121.442813922,31.0304836395,17.0907658497,-1.33927065002,2.01991370244,110.354980765,121.442817083,31.0304847601,17.194,-111.44377237,-0.923000932803,-178.996262479,-60.8759824735,-5.46247300313,-0.0952341503128,-60.5741918343,-5.33823790173,0.008,-0.30179079144,-0.124235100624,-0.103234150313,0.32636182685,0.342300061081,177.656991829,2.94291463524,-138.201246865,225.100537821,-0.0393278780679,-0.00524584989516,-0.0223672544861,0.0396762011091,0.0455466245477,float,35,0,0,0,0,0,0,0,0,0,0
121004.13478,121004.13478,0,11.5043904781,121.442806486,31.0304812518,17.0847286843,-1.42860650321,2.02544513238,110.417439418,121.442809695,31.0304824025,17.1905220308,-111.490352565,-0.97051816724,-178.936503156,-61.5859047721,-5.72720494411,-0.101271315724,-61.2795166762,-5.59962387574,0.0045220308306,-0.306388257851,-0.127581067462,-0.105793346554,0.331889580017,0.348343114614,177.507896653,2.99596329962,-138.092208018,224.916622519,-0.010071390425,-0.00147204218881,-0.0288137279701,0.0101783993486,0.0305586441589,float,35,0,0,0,0,0,0,0,0,0,0
121004.234817,121004.234817,0,11.6044275761,121.442799073,31.0304789203,17.0812387494,-1.28984778963,2.10144942125,110.469619455,121.44280232,31.030480055,17.186,-111.527131422,-0.861635394044,-178.85250348,-62.2937082807,-5.9856980886,-0.104761250563,-61.9837098312,-5.85989007701,0,-0.309998620675,-0.125808010558,-0.104761250563,0.33455462983,0.350573415935,177.56265569,2.96308481529,-138.003249124,224.9048095,-0.0327257077598,-0.0112975716882,-0.0661132325813,0.0346209051648,0.0746295289867,float,35,0,0,0,0,0,0,0,0,0,0
121004.334855,121004.334855,0,11.7044656277,121.442791814,31.0304766333,17.0735018877,-1.12715852147,2.25047639848,110.596169324,121.442794944,31.0304777165,17.184,-111.566011777,-0.687066947746,-178.837633565,-62.9867593198,-6.23925076304,-0.112498112269,-62.687842016,-6.11915636203,-0.002,-0.29891747608,-0.120094399938,-0.110498112269,0.322140221646,0.340564465582,177.710475044,2.93754334622,-137.837818899,224.919777743,-0.0265870403149,-0.0110909392159,-0.0177823502686,0.0288076317214,0.0338539750468,float,35,0,0,0,0,0,0,0,0,0,0
121004.434892,121004.434892,0,11.8045027256,121.44278441,31.0304742468,17.0743900603,-1.01208920906,2.25738162398,110.643080298,121.442787569,31.0304753597,17.183,-111.608125923,-0.497494767161,-178.791435597,-63.693622246,-6.50384448826,-0.111609939732,-63.3919766107,-6.38046017489,-0.003,-0.301645816502,-0.123384312206,-0.108609939732,0.32590472091,0.343525844909,177.779346388,2.75487639114,-137.748793779,224.917352673,-0.019537472334,-0.0137300153376,-0.0293704078754,0.0238794084176,0.0378529656057,float,35,0,0,0,0,0,0,0,0,0,0
121004.534929,121004.534929,0,11.9045398235,121.442776981,31.0304718709,17.0742862225,-0.782889002079,2.31289381173,110.728769887,121.442780181,31.0304729897,17.183,-111.644707944,-0.307602877022,-178.710044012,-64.4028597003,-6.76725958837,-0.111713777542,-64.0973621289,-6.64322278649,-0.003,-0.305497762506,-0.124036800667,-0.108713777542,0.329718077781,0.34717819091,177.92715501,2.62049668876,-137.62652217,224.957771809,0.00503667906019,-0.00664194631774,-0.03053430143,0.00833568154641,0.0316516532059,fixed,35,0,0,0,0,0,0,0,0,0,0
121004.634967,121004.634967,0,12.0045781136,121.442769504,31.0304695067,17.0887830826,-0.790502571089,2.45976024672,110.780869887,121.442772736,31.0304706242,17.1864967327,-111.658340104,-0.358085883026,-178.567624948,-65.1167315121,-7.02938211695,-0.0972169174477,-64.8081693695,-6.90548261329,0.000496732711586,-0.308562343337,-0.123899502467,-0.0977136501593,0.33250835544,0.346568555794,177.777122377,2.81784612974,-137.56079001,224.801282126,-0.0596535369196,0.0251098827867,-0.0255031610304,0.0647228760222,0.0695662411168,fixed,35,0,0,0,0,0,0,0,0,0,0
121004.735004,121004.735004,0,12.1046152115,121.442762043,31.030467202,17.0968734426,-0.857763258986,2.45919633471,110.785351095,121.442765295,31.0304682364,17.189,-111.676549379,-0.399365894938,-178.581918521,-65.8290517959,-7.28490632329,-0.0891265573576,-65.5185597329,-7.17022256107,0.003,-0.310492272969,-0.114683761121,-0.0921265573576,0.330995191262,0.343576948017,177.724155262,2.85856222965,-137.538099527,224.746024576,-0.0368121203438,-0.0106096430086,-0.018727080887,0.0383105302623,0.0426427049743,fixed,35,0,0,0,0,0,0,0,0,0,0
121004.835042,121004.835042,0,12.2046523094,121.44275461,31.0304647962,17.1056632604,-0.924493725164,2.42907917341,110.818164897,121.442757854,31.0304658198,17.194,-111.68594677,-0.504343306342,-178.680252906,-66.5387658126,-7.55163269662,-0.080336739555,-66.2289783294,-7.4381511511,0.008,-0.309787700696,-0.113481544481,-0.088336739555,0.329918899793,0.341540422199,177.755759181,2.93342247976,-137.495888334,224.746155024,-0.0580605752182,-0.029868732898,0.00305832747322,0.065292967459,0.0653645543589,fixed,35,0,0,0,0,0,0,0,0,0,0
121004.935079,121004.935079,0,12.3046894073,121.442747209,31.0304623827,17.1184818186,-0.892070610324,2.41505053283,110.84482561,121.442750446,31.0304634127,17.1944921379,-111.68870657,-0.401150779743,-178.663528943,-67.2453635994,-7.81922605634,-0.0675181814134,-66.9362596439,-7.70503077559,0.00849213790871,-0.30910418033,-0.114195279677,-0.0760103193221,0.329523832519,0.338176765674,177.771458333,2.81620131257,-137.46646782,224.739075735,-0.0318546929768,0.00494971457507,0.0371979247342,0.0322369530046,0.0492230306214,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.035116,121005.035116,0,12.4047265053,121.442739749,31.0304599874,17.1183640091,-0.729181398948,2.43008198103,110.857360283,121.442743027,31.0304610177,17.1955115719,-111.695494941,-0.327635312289,-178.582114746,-67.9575518565,-8.08478593782,-0.0676359909251,-67.6446510708,-7.97056651749,0.00951157188454,-0.312901021215,-0.114219419225,-0.0771475628097,0.333096269576,0.341913543535,177.852933347,2.75771729332,-137.447144776,224.790988503,-0.0450053062052,0.0216510061349,-0.0758013422579,0.0499424033591,0.0907749257305,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.135154,121005.135154,0,12.5047645569,121.442732314,31.0304575746,17.1204854948,-0.748476591417,2.57306580397,110.901129456,121.442735586,31.0304586175,17.198515377,-111.707091775,-0.330943147616,-178.647383835,-68.6674487667,-8.35230250411,-0.0655145051554,-68.3550216671,-8.23666888063,0.0125153770445,-0.312427342722,-0.11563362238,-0.0780298821999,0.333139579013,0.342155873282,177.898907244,2.90400895158,-137.391778769,224.795363253,-0.0569015889808,0.022237670879,-0.0400541047425,0.061092592306,0.0730522836151,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.23519,121005.23519,0,12.6048007011,121.442724848,31.0304551388,17.1356904292,-0.831524717248,2.37271692173,110.869818087,121.442728146,31.0304561923,17.203,-111.691756754,-0.36285080992,-178.746952549,-69.3802013028,-8.62236108554,-0.0503095707521,-69.0653444235,-8.50554984052,0.017,-0.314857132546,-0.116811243936,-0.0673095707521,0.335827158855,0.342506144382,177.915427832,2.73556773165,-137.438425159,224.83483605,-0.0577577697903,0.0202200273734,0.0121041097888,0.0611948484607,0.0623804372533,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.335227,121005.335227,0,12.7048377991,121.4427174,31.0304526883,17.1438756874,-0.805755192542,2.21825108272,110.89556568,121.442720719,31.0304537735,17.2075227013,-111.70513553,-0.281155463471,-178.798555821,-70.091327047,-8.89404162715,-0.0421243126169,-69.7744494065,-8.77372411847,0.0215227012635,-0.316877903563,-0.120317507608,-0.0636470138804,0.338951188822,0.344875123457,177.992800628,2.49940654619,-137.399298791,224.869409695,-0.0532766544458,0.018502421111,-0.00649851144473,0.0563980628737,0.0567712263995,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.435265,121005.435265,0,12.8048760891,121.442709931,31.030450279,17.1478058379,-0.636029993215,2.23943542934,110.940702256,121.442713301,31.0304513728,17.211,-111.707026342,-0.148205137731,-178.787944461,-70.8044129538,-9.16116229473,-0.0381941620857,-70.4826530108,-9.03989051057,0.025,-0.321760218288,-0.121271783099,-0.0631941620857,0.343855323427,0.349614052307,178.151914468,2.38764056708,-137.352271402,224.965446047,-0.0618402243443,0.0097996229247,0.000192288878347,0.0626118675366,0.0626121628075,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.535302,121005.535302,0,12.904913187,121.442702576,31.0304478334,17.1467406452,-0.569022943351,2.11584817885,110.982735623,121.442705873,31.0304489322,17.213,-111.700153493,-0.122565058481,-178.975685777,-71.5066254818,-9.4323076132,-0.0392593548298,-71.1918260502,-9.31048076346,0.027,-0.314799709159,-0.121826848664,-0.0662593548298,0.337550941255,0.343992645335,178.406662834,2.23841323733,-137.317110884,225.144257708,-0.0558915229395,0.0153406496725,-0.00217931445826,0.0579585875335,0.0579995455188,fixed,35,0,0,0,0,0,0,0,0,0,0
121005.635339,121005.635339,0,13.004950285,121.442695183,31.0304453877,17.1527496642,-0.657353436128,1.90205283134,111.03581581,121.442698413,31.0304464762,17.2255339499,-111.711398814,-0.245784741289,-179.114788387,-72.2125010667,-9.70346029174,-0.0332503358498,-71.9040684682,-9.58278506772,0.0395339498518,-0.308432878949,-0.120675223149,-0.0727842857016,0.331199864581,0.339103085423,178.457434951,2.14783757263,-137.252785376,225.14439009,-0.0422411265887,0.00719979218969,-0.00760644796482,0.0428503183542,0.0435202002948,float,36,0,0,0,0,0,0,0,0,0,0
121005.735377,121005.735377,0,13.1049873829,121.44268768,31.0304429427,17.167140496,-0.812989238772,1.87120123715,111.088473868,121.442690925,31.030444042,17.2315376596,-111.716378614,-0.423721211556,-179.125140674,-72.928785131,-9.97454708436,-0.0188595040366,-72.6190214961,-9.85265772197,0.045537659645,-0.3097639247,-0.121889361588,-0.0643971636816,0.332882419953,0.339054125774,178.312151435,2.2949224487,-137.195147519,224.995552225,-0.0540470298969,0.010294030948,-0.0189589079195,0.0550186197013,0.0581935452033,fixed,36,0,0,0,0,0,0,0,0,0,0
121005.835414,121005.835414,0,13.2050244808,121.442680129,31.0304405353,17.1680462714,-0.993354535439,1.99010056977,111.115082451,121.44268342,31.030441633,17.2324586306,-111.721249001,-0.549890393103,-179.09264273,-73.6497808526,-10.2414561118,-0.0179537285715,-73.3355711953,-10.1197497674,0.0464586305617,-0.314209959239,-0.121706343576,-0.0644123591333,0.336957464009,0.343058718823,178.099288195,2.53999096288,-137.163668548,224.810320002,-0.0732949453793,0.0438211769729,0.0361417688558,0.0853958111937,0.0927290247197,fixed,36,0,0,0,0,0,0,0,0,0,0
121005.935451,121005.935451,0,13.3050615788,121.442672641,31.03043813,17.1693826569,-1.07327444449,1.81281716193,111.126932944,121.442675949,31.0304391852,17.234,-111.705395178,-0.606139264999,-179.176262091,-74.3646888221,-10.5081322221,-0.0166173430756,-74.0488703131,-10.3911357107,0.048,-0.315818820676,-0.116996510545,-0.0646173430756,0.336793276318,0.342936017354,178.102987647,2.41895642693,-137.167671877,224.814358454,-0.064990662046,0.0360296334361,0.00441418849756,0.074309626824,0.0744406186085,float,37,0,0,0,0,0,0,0,0,0,0
121006.035489,121006.035489,0,13.4050998688,121.442665235,31.030435727,17.1740777111,-1.01930008389,1.72503287891,111.154599455,121.442668494,31.030436732,17.2365489082,-111.69573204,-0.578368464727,-179.272676995,-75.071761087,-10.7745539387,-0.0119222889319,-74.7605789785,-10.6631265108,0.050548908234,-0.311182423635,-0.111427427119,-0.062471197166,0.330530743341,0.336382554198,178.253376911,2.30340134364,-137.149668505,224.921327599,-0.0432536543744,0.0241562169593,-0.0236116476747,0.0495419159351,0.0548808831966,fixed,37,0,0,0,0,0,0,0,0,0,0
121006.135526,121006.135526,0,13.5051369667,121.442657858,31.0304332781,17.1780185057,-0.849618754355,1.77363659646,111.26501383,121.442661049,31.0304343374,17.239447382,-111.71534986,-0.348622183042,-179.193306596,-75.7760628869,-11.0460640004,-0.00798149431497,-75.471406081,-10.928616423,0.0534473819734,-0.304657122175,-0.117447576667,-0.0614288762884,0.326511707841,0.332239976822,178.343687842,2.1222587795,-137.01963631,224.911884324,-0.0390246526544,0.0275822496664,0.05697268064,0.0477881157973,0.0743612153663,float,37,0,0,0,0,0,0,0,0,0,0
121006.235564,121006.235564,0,13.6051752567,121.44265039,31.0304308913,17.1810108442,-0.587720318737,1.81485070899,111.298055218,121.442653597,31.0304319549,17.241556447,-111.715396697,-0.136533362206,-179.087616611,-76.489045639,-11.3106838816,-0.00498915581405,-76.1828811951,-11.1927613114,0.055556447029,-0.306164769505,-0.117922569356,-0.0605456028431,0.328089314745,0.33362908817,178.499896293,1.95138407119,-136.986548085,225.014077854,-0.0412796550802,0.0234424188426,-0.0197609230991,0.0474716433751,0.0514203365067,float,37,0,0,0,0,0,0,0,0,0,0
121006.335602,121006.335602,0,13.7052123547,121.442642844,31.0304284769,17.18470643,-0.546973435027,1.85909925066,111.305978872,121.442646103,31.0304295406,17.2465601568,-111.699038694,-0.126041275263,-179.074041278,-77.2095326345,-11.5783737629,-0.00129357004911,-76.8983301321,-11.4604358061,0.0605601568223,-0.311202841366,-0.117937956019,-0.0618537268714,0.332801096669,0.33850030055,178.527067843,1.98514052593,-136.994982434,225.041062803,-0.0546037880681,0.00205018411123,-0.0239256529766,0.0546422631877,0.0596507652644,float,36,0,0,0,0,0,0,0,0,0,0
121006.435639,121006.435639,0,13.805249691,121.442635367,31.0304260131,17.1817953447,-0.708879218249,1.79102179394,111.354121804,121.442638567,31.0304270996,17.252,-111.703079492,-0.305670503448,-179.107813868,-77.9233896422,-11.8515270659,-0.004204655312,-77.6178828298,-11.7310736562,0.066,-0.305507153288,-0.120453409059,-0.070204655312,0.328395560969,0.335815928883,178.398934649,2.09669229739,-136.942798703,224.908661726,-0.0302036848554,-0.0259521608711,0.00591525251605,0.0398218185512,0.040258756129,float,36,0,0,0,0,0,0,0,0,0,0
121006.535676,121006.535676,0,13.9052867889,121.442627826,31.0304236083,17.1921793232,-0.89796053322,1.85358185034,111.403436807,121.442631014,31.0304246571,17.255,-111.705354076,-0.471856302916,-179.096293557,-78.6433383423,-12.1181566793,0.00617932317406,-78.3389226308,-12.0018712062,0.069,-0.304416059148,-0.116285472344,-0.0628206768259,0.325870293438,0.331870284271,178.198333023,2.32543815326,-136.891209117,224.72039669,-0.0325099770002,0.0127099673144,-0.0134757621412,0.0349061867537,0.0374170821814,fixed,35,0,0,0,0,0,0,0,0,0,0
121006.635713,121006.635713,0,14.0053241253,121.442620315,31.0304212137,17.200357873,-0.911205404147,1.9202128096,111.419703786,121.442623482,31.0304222296,17.259,-111.683768468,-0.471718750447,-179.090695799,-79.3604106413,-12.3836432689,0.0143578729928,-79.0580487413,-12.2710066,0.073,-0.30236225309,-0.112636668323,-0.0586421270072,0.322660736912,0.327946413618,178.179490395,2.39193156005,-136.896527746,224.709393313,-0.0307533253338,0.00631648290975,-0.00341829156688,0.0313953018051,0.0315808437612,fixed,36,0,0,0,0,0,0,0,0,0,0
121006.735751,121006.735751,0,14.1053614616,121.442612823,31.0304188247,17.2051689494,-0.793561180073,1.86838321016,111.376929999,121.442615975,31.0304198044,17.262,-111.662064514,-0.338031959349,-179.127423361,-80.0757037519,-12.6485128128,0.0191689494401,-79.77481505,-12.5398930369,0.076,-0.300889061054,-0.108619775308,-0.0568310505599,0.319894486745,0.32490344867,178.33386218,2.2064151695,-136.961005487,224.869187956,-0.0274726797567,0.000938437501845,0.00542746703094,0.0274887030971,0.0280193896495,fixed,35,0,0,0,0,0,0,0,0,0,0
121006.835788,121006.835788,0,14.2053985596,121.442605288,31.0304164038,17.2099860515,-0.628940888375,1.82880903472,111.1106162,121.442608465,31.030417376,17.263,-111.643237937,-0.164779081243,-179.146844331,-80.7951049303,-12.9169174845,0.0239860515445,-80.4917820614,-12.8091240298,0.077,-0.303323238724,-0.107793454071,-0.0530139484555,0.321907464795,0.326243612384,178.517903442,1.99358811596,-137.246145863,225.186857515,-0.0249347142118,-0.00702602828634,0.0232257385298,0.0259056952484,0.0347928150135,fixed,35,0,0,0,0,0,0,0,0,0,0
121006.935825,121006.935825,0,14.3054358959,121.442597694,31.0304139873,17.2125837235,-0.592526247018,1.87850075619,111.091744047,121.442600905,31.0304149454,17.2675825109,-111.607216118,-0.1918726789,-179.09615125,-81.5201630442,-13.1848379273,0.026583723478,-81.2135674048,-13.0786132726,0.0815825109483,-0.306596021209,-0.106224654166,-0.0549987874703,0.324476189225,0.329104336035,178.503625003,2.07037343509,-137.301039836,225.209693676,-0.0345896830861,0.00958928883716,-0.0462929695512,0.0358942981043,0.0585784914988,fixed,35,0,0,0,0,0,0,0,0,0,0
121007.035861,121007.035861,0,14.4054720402,121.44259,31.0304115004,17.2173808459,-0.849135653146,1.90362674626,111.126904648,121.442593279,31.0304124983,17.273,-111.570606326,-0.457123455584,-179.120927748,-82.2547681841,-13.4605635392,0.0313808459193,-81.9416455343,-13.3499170569,0.087,-0.313123048006,-0.110646481723,-0.0556191540807,0.332097406058,0.336722701063,178.271792095,2.36075020184,-137.302489026,225.029728016,-0.0571554413629,0.0290059582226,-0.00113734096072,0.0640943842298,0.0641044743701,fixed,35,0,0,0,0,0,0,0,0,0,0
121007.135898,121007.135898,0,14.5055091381,121.442582369,31.0304090094,17.2122302549,-1.15867615732,1.83431753667,111.082173095,121.44258564,31.0304100424,17.274,-111.543491343,-0.70330177163,-179.15870909,-82.9832795303,-13.7367411734,0.026230254896,-82.6710426291,-13.6222080402,0.088,-0.312237306355,-0.11453313261,-0.061769745104,0.332580778075,0.338268348143,178.000032932,2.5376193083,-137.374335562,224.860310652,-0.0457553841913,0.0157268527043,-0.0055127363472,0.0483827353348,0.048695783601,fixed,35,0,0,0,0,0,0,0,0,0,0
121007.235936,121007.235936,0,14.6055471897,121.44257468,31.0304065505,17.2086384883,-1.37225522244,1.76295456671,111.086022275,121.442577997,31.0304075818,17.272,-111.508466501,-0.913619009995,-179.189063875,-83.7173770106,-14.0093578048,0.022638488315,-83.400699305,-13.8950164799,0.086,-0.316678124482,-0.114341324209,-0.063361511685,0.33668824296,0.34259838603,177.816808652,2.67657357671,-137.405511225,224.735969529,-0.0411775674085,-0.00412135678035,-0.0227680161627,0.041383301456,0.0472330413945,fixed,35,0,0,0,0,0,0,0,0,0,0
121007.335973,121007.335973,0,14.705583334,121.442567097,31.0304040842,17.1983912429,-1.50472884174,1.66970593274,111.144836825,121.442570347,31.0304051091,17.2664027452,-111.477886987,-1.0752077766,-179.317975267,-84.4413299022,-14.2828000816,0.0123912428841,-84.1310497359,-14.1691657575,0.0804027452467,-0.310280584493,-0.113634323343,-0.0680115023626,0.330434260565,0.337360882452,177.813246426,2.74491370933,-137.377276188,224.716713149,-0.0411674427324,-0.00310272687748,-0.0147173884073,0.0412842010362,0.0438290631514,fixed,36,0,0,0,0,0,0,0,0,0,0
121007.43601,121007.43601,0,14.8056204319,121.442559533,31.030401558,17.1852697395,-1.61473683451,1.33657924915,111.063741455,121.442562702,31.0304025941,17.2573990355,-111.444228103,-1.20266998173,-179.557589679,-85.1635737439,-14.5628726931,-0.000730260521173,-84.8609410929,-14.448007327,0.0713990354537,-0.302633066423,-0.11486536513,-0.0721292959748,0.323698663882,0.331637543618,177.942852845,2.53924923088,-137.492030441,224.887005183,-0.0395962535969,0.0200877627332,-0.0298487461895,0.0444002422351,0.0535007398044,float,36,0,0,0,0,0,0,0,0,0,0
121007.536048,121007.536048,0,14.9056584835,121.442551821,31.0303990714,17.1755276723,-1.71801192662,1.24752106704,111.017809115,121.442555027,31.0304001097,17.25,-111.38909209,-1.29783048541,-179.662868094,-85.8998428244,-14.8385622508,-0.0104723277166,-85.5937165761,-14.7234482268,0.064,-0.306126676088,-0.115114022711,-0.0744723277166,0.327054704961,0.33542645637,177.944856168,2.54535155245,-137.593098795,224.950464518,-0.0453310790544,-0.00391795259113,-0.0467467120452,0.0455000778103,0.0652342867499,fixed,36,0,0,0,0,0,0,0,0,0,0
121007.636084,121007.636084,0,15.0056946278,121.442544129,31.0303965901,17.1690179519,-1.73718456113,1.22275702633,111.05647686,121.442547339,31.0303976587,17.242,-111.352548428,-1.27719879389,-179.683654402,-86.6342073875,-15.1136676749,-0.0169820480645,-86.3277417706,-14.9951873937,0.056,-0.306466052593,-0.118480279731,-0.0729820480645,0.328571176577,0.336578961638,177.946469841,2.49995582022,-137.590974713,224.949932719,-0.0401152183608,-0.0038298416963,-0.041804121657,0.0402976231502,0.0580644729509,fixed,35,0,0,0,0,0,0,0,0,0,0
121007.736121,121007.736121,0,15.1057317257,121.442536429,31.0303941426,17.1660415195,-1.71173695542,1.12517093469,111.017147818,121.442539637,31.0303951811,17.2313879061,-111.298158378,-1.24121395241,-179.802746196,-87.3693836035,-15.3850175605,-0.0199584805071,-87.063081203,-15.2698879137,0.0453879060747,-0.306302843466,-0.115129645162,-0.0653463865818,0.32722510159,0.333686106019,178.091009241,2.3663848871,-137.684693803,225.120150714,-0.0285867586296,-0.000400321249905,-0.0140962557258,0.0285895614875,0.0318758129549,fixed,36,0,0,0,0,0,0,0,0,0,0
121007.836158,121007.836158,0,15.205769062,121.442528643,31.0303916799,17.1552210711,-1.71053178735,1.16232403644,111.014384489,121.442531889,31.030392723,17.223,-111.241694989,-1.249779788,-179.745179236,-88.1126849467,-15.6580658979,-0.0307789289057,-87.802794819,-15.5424118283,0.037,-0.309890583386,-0.115654067779,-0.0677789289057,0.33076885746,0.337641852069,178.034647449,2.41210382445,-137.743920522,225.112286599,-0.0528002538971,0.0143263983791,-0.0371624416441,0.0547093456561,0.0661374294259,fixed,36,0,0,0,0,0,0,0,0,0,0
121007.936195,121007.936195,0,15.30580616,121.442520892,31.0303892453,17.151316735,-1.7972256164,1.23126485684,110.974136455,121.442524073,31.0303903145,17.215,-111.250605899,-1.34358934956,-179.596819344,-88.8527376932,-15.9279829615,-0.0346832650378,-88.5490332882,-15.8094452604,0.029,-0.303704858856,-0.118537699085,-0.0636832650378,0.326018139675,0.332179748996,177.799593727,2.5748542064,-137.775257646,224.947431689,-0.0217537963561,-0.0351260665282,-0.0449481245955,0.0413166819293,0.0610524537615,fixed,36,0,0,0,0,0,0,0,0,0,0
121008.036233,121008.036233,0,15.4058442116,121.442512992,31.030386838,17.1395372869,-1.89758033881,1.53793286265,111.003294898,121.442516218,31.0303879077,17.204753315,-111.219454494,-1.47201424036,-179.345844613,-89.6070171974,-16.1948843898,-0.0464627130553,-89.299002137,-16.0762919585,0.018753314971,-0.308015527973,-0.118592428988,-0.0652160280264,0.33005716124,0.336438493632,177.448264274,3.00994710301,-137.777250608,224.676471979,-0.0381305543195,-0.0286394394535,0.00670449801841,0.0476881186977,0.0481571070415,fixed,36,0,0,0,0,0,0,0,0,0,0
121008.136271,121008.136271,0,15.5058815479,121.442505169,31.0303844268,17.1263215644,-1.93972303758,1.65008742558,110.909677801,121.442508353,31.0303854627,17.1933729239,-111.195510056,-1.53048204528,-179.259471416,-90.3538831507,-16.4622158138,-0.0596784355715,-90.0499116896,-16.3473640796,0.00737292385115,-0.3039719297,-0.114851731735,-0.0670513594226,0.324945925237,0.331791710458,177.319748378,3.18056947086,-137.894812143,224.649478973,-0.0260433163043,-0.0181150920371,-0.0343119668322,0.0317239796312,0.0467303108436,fixed,35,0,0,0,0,0,0,0,0,0,0
121008.236308,121008.236308,0,15.6059186459,121.442497246,31.0303819964,17.1143405195,-1.96009166916,1.7840024,110.917558312,121.442500469,31.0303830309,17.1833692141,-111.198501731,-1.48125506456,-179.101993609,-91.1103196406,-16.7316719293,-0.0716594804674,-90.8025971316,-16.6169777314,-0.0026307859419,-0.307722990774,-0.114694195206,-0.0690286945255,0.328402493085,0.335578840413,177.14190194,3.26525746456,-137.883939957,224.503666401,-0.0433845427529,-0.00194217681099,0.0150433812172,0.0434279932836,0.0459596988577,fixed,35,0,0,0,0,0,0,0,0,0,0
121008.336345,121008.336345,0,15.7059559822,121.44248944,31.0303795314,17.0984981349,-1.77826897961,1.85680944047,110.981971863,121.442492583,31.0303805904,17.1723654804,-111.181799198,-1.29726191946,-178.99975385,-91.8555936281,-17.0049742893,-0.0875018651262,-91.5554853629,-16.8875605241,-0.0136345195772,-0.300108742177,-0.117413762263,-0.073867345549,0.322259598305,0.330617049527,177.221484871,3.15407135993,-137.836228939,224.535584873,-0.0299179936012,0.00529439234725,-0.0295609520854,0.0303828394237,0.0423906454261,float,35,0,0,0,0,0,0,0,0,0,0
121008.436382,121008.436382,0,15.8059930801,121.44248147,31.0303771,17.0876867613,-1.62183345878,1.87753381873,110.926541637,121.442484676,31.0303781108,17.1613617706,-111.144416796,-1.15180205633,-179.023461731,-92.6165106751,-17.2745422439,-0.0983132387176,-92.3104263903,-17.162469251,-0.0246382293702,-0.306084778675,-0.112072989764,-0.0736750093474,0.325957430919,0.334179972131,177.401628272,3.02933587507,-137.929041567,224.73303072,-0.039611795678,-0.00163729977951,0.00452981056262,0.0396456190191,0.0399035623866,float,35,0,0,0,0,0,0,0,0,0,0
121008.53642,121008.53642,0,15.9060304165,121.442473433,31.0303746383,17.0774933249,-1.57658035805,1.95987383136,110.911975904,121.442476706,31.0303756243,17.151358037,-111.127769308,-1.12175871814,-178.95337859,-93.3838202498,-17.5474650595,-0.108506675124,-93.0713665569,-17.4381505275,-0.0346419630055,-0.312454204739,-0.109314528687,-0.0738647121186,0.331024615763,0.339165581888,177.376798232,3.0816325495,-137.960254788,224.73330174,-0.0445952803411,0.00908515451445,-0.00691718540847,0.0455113069605,0.0460339713171,fixed,36,0,0,0,0,0,0,0,0,0,0
121008.636457,121008.636457,0,16.0060675144,121.442465384,31.0303721264,17.0759780053,-1.73159584892,1.92006664486,110.87739722,121.442468665,31.0303731047,17.1433543272,-111.104426676,-1.29564313399,-179.017268268,-94.1522853379,-17.8259645294,-0.110021994695,-93.8390679581,-17.7174999794,-0.042645672798,-0.313217900616,-0.108464546614,-0.067376321897,0.331466455525,0.33824485198,177.285672419,3.21570977885,-138.018176105,224.698837046,-0.0449712685205,-0.00227573510594,-0.00303769719279,0.0450288125827,0.0451311596001,fixed,36,0,0,0,0,0,0,0,0,0,0
121008.736494,121008.736494,0,16.1061048508,121.442457312,31.0303695972,17.0695829485,-1.84789699105,1.91350538617,110.849521963,121.442460595,31.0303705782,17.1333505936,-111.07767079,-1.40107453738,-178.998732575,-94.92295925,-18.1063746168,-0.116417051539,-94.609583,-17.9976098793,-0.0526494064329,-0.313376778986,-0.108764733831,-0.0637676451059,0.331714897062,0.337788521853,177.150835584,3.31457992355,-138.072807247,224.627480708,-0.0433983750298,0.00177401299962,-0.0237207694094,0.0434346184207,0.0494898068164,float,36,0,0,0,0,0,0,0,0,0,0
